"emissionID";"pollutantID";"countryID";"sectorID";"year";"emission"
581;"PM10";"AT";"3Da1";2001;4.0
582;"PM10";"AT";"3Dd";2001;0.0
583;"PM10";"AT";"3F";2001;0.0
584;"PM10";"AT";"3I";2001;0.0
585;"PM10";"AT";"5A";2001;0.0
586;"PM10";"AT";"5C1bi";2001;0.0
587;"PM10";"AT";"5C1biii";2001;0.0
588;"PM10";"AT";"5C1bv";2001;0.0
589;"PM10";"AT";"1A1a";2002;0.0
590;"PM10";"AT";"1A1b";2002;0.0
591;"PM10";"AT";"1A1c";2002;0.0
592;"PM10";"AT";"1A2a";2002;0.0
593;"PM10";"AT";"1A2b";2002;0.0
594;"PM10";"AT";"1A2c";2002;0.0
595;"PM10";"AT";"1A2d";2002;0.0
596;"PM10";"AT";"1A2e";2002;0.0
597;"PM10";"AT";"1A2f";2002;0.0
598;"PM10";"AT";"1A2gvii";2002;1.0
599;"PM10";"AT";"1A2gviii";2002;0.0
601;"PM10";"AT";"1A3ai(i)";2002;0.0
602;"PM10";"AT";"1A3ai(ii)";2002;0.0
603;"PM10";"AT";"1A3aii(i)";2002;0.0
604;"PM10";"AT";"1A3aii(ii)";2002;0.0
605;"PM10";"AT";"1A3bi";2002;3.0
606;"PM10";"AT";"1A3bii";2002;0.0
607;"PM10";"AT";"1A3biii";2002;2.0
608;"PM10";"AT";"1A3bvii";2002;2.0
609;"PM10";"AT";"1A3c";2002;0.0
610;"PM10";"AT";"1A3di(ii)";2002;0.0
611;"PM10";"AT";"1A3dii";2002;0.0
612;"PM10";"AT";"1A3ei";2002;0.0
613;"PM10";"AT";"1A4ai";2002;0.0
614;"PM10";"AT";"1A4bi";2002;6.0
615;"PM10";"AT";"1A4bii";2002;0.0
616;"PM10";"AT";"1A4ci";2002;0.0
617;"PM10";"AT";"1A4cii";2002;1.0
618;"PM10";"AT";"1A5b";2002;0.0
619;"PM10";"AT";"1B1a";2002;0.0
620;"PM10";"AT";"2A1";2002;0.0
621;"PM10";"AT";"2A2";2002;0.0
622;"PM10";"AT";"2A5a";2002;5.0
623;"PM10";"AT";"2A5b";2002;0.0
624;"PM10";"AT";"2B10a";2002;0.0
625;"PM10";"AT";"2C1";2002;1.0
626;"PM10";"AT";"2C2";2002;0.0
627;"PM10";"AT";"2G";2002;0.0
628;"PM10";"AT";"2H2";2002;0.0
629;"PM10";"AT";"2I";2002;0.0
630;"PM10";"AT";"3Da1";2002;4.0
631;"PM10";"AT";"3Dd";2002;0.0
632;"PM10";"AT";"3F";2002;0.0
633;"PM10";"AT";"3I";2002;0.0
634;"PM10";"AT";"5A";2002;0.0
635;"PM10";"AT";"5C1bi";2002;0.0
636;"PM10";"AT";"5C1biii";2002;0.0
637;"PM10";"AT";"5C1bv";2002;0.0
638;"PM10";"AT";"1A1a";2003;0.0
639;"PM10";"AT";"1A1b";2003;0.0
640;"PM10";"AT";"1A1c";2003;0.0
641;"PM10";"AT";"1A2a";2003;0.0
642;"PM10";"AT";"1A2b";2003;0.0
643;"PM10";"AT";"1A2c";2003;0.0
644;"PM10";"AT";"1A2d";2003;0.0
645;"PM10";"AT";"1A2e";2003;0.0
646;"PM10";"AT";"1A2f";2003;0.0
647;"PM10";"AT";"1A2gvii";2003;1.0
648;"PM10";"AT";"1A2gviii";2003;0.0
650;"PM10";"AT";"1A3ai(i)";2003;0.0
651;"PM10";"AT";"1A3ai(ii)";2003;0.0
652;"PM10";"AT";"1A3aii(i)";2003;0.0
653;"PM10";"AT";"1A3aii(ii)";2003;0.0
654;"PM10";"AT";"1A3bi";2003;3.0
655;"PM10";"AT";"1A3bii";2003;0.0
656;"PM10";"AT";"1A3biii";2003;2.0
657;"PM10";"AT";"1A3bvii";2003;2.0
658;"PM10";"AT";"1A3c";2003;0.0
659;"PM10";"AT";"1A3di(ii)";2003;0.0
660;"PM10";"AT";"1A3dii";2003;0.0
661;"PM10";"AT";"1A3ei";2003;0.0
662;"PM10";"AT";"1A4ai";2003;0.0
663;"PM10";"AT";"1A4bi";2003;6.0
664;"PM10";"AT";"1A4bii";2003;0.0
665;"PM10";"AT";"1A4ci";2003;0.0
666;"PM10";"AT";"1A4cii";2003;1.0
667;"PM10";"AT";"1A5b";2003;0.0
668;"PM10";"AT";"1B1a";2003;0.0
669;"PM10";"AT";"2A1";2003;0.0
670;"PM10";"AT";"2A2";2003;0.0
671;"PM10";"AT";"2A5a";2003;5.0
672;"PM10";"AT";"2A5b";2003;1.0
673;"PM10";"AT";"2B10a";2003;0.0
674;"PM10";"AT";"2C1";2003;1.0
675;"PM10";"AT";"2C2";2003;0.0
676;"PM10";"AT";"2G";2003;0.0
677;"PM10";"AT";"2H2";2003;0.0
678;"PM10";"AT";"2I";2003;0.0
679;"PM10";"AT";"3Da1";2003;4.0
680;"PM10";"AT";"3Dd";2003;0.0
681;"PM10";"AT";"3F";2003;0.0
682;"PM10";"AT";"3I";2003;0.0
683;"PM10";"AT";"5A";2003;0.0
684;"PM10";"AT";"5C1bi";2003;0.0
685;"PM10";"AT";"5C1biii";2003;0.0
686;"PM10";"AT";"5C1bv";2003;0.0
687;"PM10";"AT";"1A1a";2004;0.0
688;"PM10";"AT";"1A1b";2004;0.0
689;"PM10";"AT";"1A1c";2004;0.0
690;"PM10";"AT";"1A2a";2004;0.0
691;"PM10";"AT";"1A2b";2004;0.0
692;"PM10";"AT";"1A2c";2004;0.0
693;"PM10";"AT";"1A2d";2004;0.0
694;"PM10";"AT";"1A2e";2004;0.0
695;"PM10";"AT";"1A2f";2004;0.0
696;"PM10";"AT";"1A2gvii";2004;1.0
697;"PM10";"AT";"1A2gviii";2004;0.0
699;"PM10";"AT";"1A3ai(i)";2004;0.0
700;"PM10";"AT";"1A3ai(ii)";2004;0.0
701;"PM10";"AT";"1A3aii(i)";2004;0.0
702;"PM10";"AT";"1A3aii(ii)";2004;0.0
703;"PM10";"AT";"1A3bi";2004;3.0
704;"PM10";"AT";"1A3bii";2004;0.0
705;"PM10";"AT";"1A3biii";2004;2.0
706;"PM10";"AT";"1A3bvii";2004;2.0
707;"PM10";"AT";"1A3c";2004;0.0
708;"PM10";"AT";"1A3di(ii)";2004;0.0
709;"PM10";"AT";"1A3dii";2004;0.0
710;"PM10";"AT";"1A3ei";2004;0.0
711;"PM10";"AT";"1A4ai";2004;0.0
712;"PM10";"AT";"1A4bi";2004;6.0
713;"PM10";"AT";"1A4bii";2004;0.0
714;"PM10";"AT";"1A4ci";2004;0.0
715;"PM10";"AT";"1A4cii";2004;1.0
716;"PM10";"AT";"1A5b";2004;0.0
717;"PM10";"AT";"1B1a";2004;0.0
718;"PM10";"AT";"2A1";2004;0.0
719;"PM10";"AT";"2A2";2004;0.0
720;"PM10";"AT";"2A5a";2004;5.0
721;"PM10";"AT";"2A5b";2004;1.0
722;"PM10";"AT";"2B10a";2004;0.0
723;"PM10";"AT";"2C1";2004;1.0
724;"PM10";"AT";"2C2";2004;0.0
725;"PM10";"AT";"2G";2004;0.0
726;"PM10";"AT";"2H2";2004;0.0
727;"PM10";"AT";"2I";2004;0.0
728;"PM10";"AT";"3Da1";2004;4.0
729;"PM10";"AT";"3Dd";2004;0.0
730;"PM10";"AT";"3F";2004;0.0
731;"PM10";"AT";"3I";2004;0.0
732;"PM10";"AT";"5A";2004;0.0
733;"PM10";"AT";"5C1bi";2004;0.0
734;"PM10";"AT";"5C1biii";2004;0.0
735;"PM10";"AT";"5C1bv";2004;0.0
736;"PM10";"AT";"1A1a";2005;0.0
737;"PM10";"AT";"1A1b";2005;0.0
738;"PM10";"AT";"1A1c";2005;0.0
739;"PM10";"AT";"1A2a";2005;0.0
740;"PM10";"AT";"1A2b";2005;0.0
741;"PM10";"AT";"1A2c";2005;0.0
742;"PM10";"AT";"1A2d";2005;0.0
743;"PM10";"AT";"1A2e";2005;0.0
744;"PM10";"AT";"1A2f";2005;0.0
745;"PM10";"AT";"1A2gvii";2005;1.0
746;"PM10";"AT";"1A2gviii";2005;0.0
748;"PM10";"AT";"1A3ai(i)";2005;0.0
749;"PM10";"AT";"1A3ai(ii)";2005;0.0
750;"PM10";"AT";"1A3aii(i)";2005;0.0
751;"PM10";"AT";"1A3aii(ii)";2005;0.0
752;"PM10";"AT";"1A3bi";2005;3.0
753;"PM10";"AT";"1A3bii";2005;0.0
754;"PM10";"AT";"1A3biii";2005;2.0
755;"PM10";"AT";"1A3bvii";2005;2.0
756;"PM10";"AT";"1A3c";2005;0.0
757;"PM10";"AT";"1A3di(ii)";2005;0.0
758;"PM10";"AT";"1A3dii";2005;0.0
759;"PM10";"AT";"1A3ei";2005;0.0
760;"PM10";"AT";"1A4ai";2005;0.0
761;"PM10";"AT";"1A4bi";2005;6.0
762;"PM10";"AT";"1A4bii";2005;0.0
763;"PM10";"AT";"1A4ci";2005;0.0
764;"PM10";"AT";"1A4cii";2005;1.0
765;"PM10";"AT";"1A5b";2005;0.0
766;"PM10";"AT";"1B1a";2005;0.0
767;"PM10";"AT";"2A1";2005;0.0
768;"PM10";"AT";"2A2";2005;0.0
769;"PM10";"AT";"2A5a";2005;5.0
770;"PM10";"AT";"2A5b";2005;1.0
771;"PM10";"AT";"2B10a";2005;0.0
772;"PM10";"AT";"2C1";2005;1.0
773;"PM10";"AT";"2C2";2005;0.0
774;"PM10";"AT";"2G";2005;0.0
775;"PM10";"AT";"2H2";2005;0.0
776;"PM10";"AT";"2I";2005;0.0
777;"PM10";"AT";"3Da1";2005;4.0
778;"PM10";"AT";"3Dd";2005;0.0
779;"PM10";"AT";"3F";2005;0.0
780;"PM10";"AT";"3I";2005;0.0
781;"PM10";"AT";"5A";2005;0.0
782;"PM10";"AT";"5C1bi";2005;0.0
783;"PM10";"AT";"5C1biii";2005;0.0
784;"PM10";"AT";"5C1bv";2005;0.0
785;"PM10";"AT";"1A1a";2006;0.0
786;"PM10";"AT";"1A1b";2006;0.0
787;"PM10";"AT";"1A1c";2006;0.0
788;"PM10";"AT";"1A2a";2006;0.0
789;"PM10";"AT";"1A2b";2006;0.0
790;"PM10";"AT";"1A2c";2006;0.0
791;"PM10";"AT";"1A2d";2006;0.0
792;"PM10";"AT";"1A2e";2006;0.0
793;"PM10";"AT";"1A2f";2006;0.0
794;"PM10";"AT";"1A2gvii";2006;1.0
795;"PM10";"AT";"1A2gviii";2006;0.0
797;"PM10";"AT";"1A3ai(i)";2006;0.0
798;"PM10";"AT";"1A3ai(ii)";2006;0.0
799;"PM10";"AT";"1A3aii(i)";2006;0.0
800;"PM10";"AT";"1A3aii(ii)";2006;0.0
801;"PM10";"AT";"1A3bi";2006;2.0
802;"PM10";"AT";"1A3bii";2006;0.0
803;"PM10";"AT";"1A3biii";2006;1.0
804;"PM10";"AT";"1A3bvii";2006;2.0
805;"PM10";"AT";"1A3c";2006;0.0
806;"PM10";"AT";"1A3di(ii)";2006;0.0
807;"PM10";"AT";"1A3dii";2006;0.0
808;"PM10";"AT";"1A3ei";2006;0.0
809;"PM10";"AT";"1A4ai";2006;0.0
810;"PM10";"AT";"1A4bi";2006;6.0
811;"PM10";"AT";"1A4bii";2006;0.0
812;"PM10";"AT";"1A4ci";2006;0.0
813;"PM10";"AT";"1A4cii";2006;1.0
814;"PM10";"AT";"1A5b";2006;0.0
815;"PM10";"AT";"1B1a";2006;0.0
816;"PM10";"AT";"2A1";2006;0.0
817;"PM10";"AT";"2A2";2006;0.0
818;"PM10";"AT";"2A5a";2006;4.0
819;"PM10";"AT";"2A5b";2006;1.0
820;"PM10";"AT";"2B10a";2006;0.0
821;"PM10";"AT";"2C1";2006;0.0
822;"PM10";"AT";"2C2";2006;0.0
823;"PM10";"AT";"2G";2006;0.0
824;"PM10";"AT";"2H2";2006;0.0
825;"PM10";"AT";"2I";2006;0.0
826;"PM10";"AT";"3Da1";2006;4.0
827;"PM10";"AT";"3Dd";2006;0.0
828;"PM10";"AT";"3F";2006;0.0
829;"PM10";"AT";"3I";2006;0.0
830;"PM10";"AT";"5A";2006;0.0
831;"PM10";"AT";"5C1bi";2006;0.0
832;"PM10";"AT";"5C1biii";2006;0.0
833;"PM10";"AT";"5C1bv";2006;0.0
834;"PM10";"AT";"1A1a";2007;0.0
835;"PM10";"AT";"1A1b";2007;0.0
836;"PM10";"AT";"1A1c";2007;0.0
837;"PM10";"AT";"1A2a";2007;0.0
838;"PM10";"AT";"1A2b";2007;0.0
839;"PM10";"AT";"1A2c";2007;0.0
840;"PM10";"AT";"1A2d";2007;0.0
841;"PM10";"AT";"1A2e";2007;0.0
842;"PM10";"AT";"1A2f";2007;0.0
843;"PM10";"AT";"1A2gvii";2007;1.0
844;"PM10";"AT";"1A2gviii";2007;1.0
846;"PM10";"AT";"1A3ai(i)";2007;0.0
847;"PM10";"AT";"1A3ai(ii)";2007;0.0
848;"PM10";"AT";"1A3aii(i)";2007;0.0
849;"PM10";"AT";"1A3aii(ii)";2007;0.0
850;"PM10";"AT";"1A3bi";2007;2.0
851;"PM10";"AT";"1A3bii";2007;0.0
852;"PM10";"AT";"1A3biii";2007;1.0
853;"PM10";"AT";"1A3bvii";2007;2.0
854;"PM10";"AT";"1A3c";2007;0.0
855;"PM10";"AT";"1A3di(ii)";2007;0.0
856;"PM10";"AT";"1A3dii";2007;0.0
857;"PM10";"AT";"1A3ei";2007;0.0
858;"PM10";"AT";"1A4ai";2007;0.0
859;"PM10";"AT";"1A4bi";2007;5.0
860;"PM10";"AT";"1A4bii";2007;0.0
861;"PM10";"AT";"1A4ci";2007;0.0
862;"PM10";"AT";"1A4cii";2007;1.0
863;"PM10";"AT";"1A5b";2007;0.0
864;"PM10";"AT";"1B1a";2007;0.0
865;"PM10";"AT";"2A1";2007;0.0
866;"PM10";"AT";"2A2";2007;0.0
867;"PM10";"AT";"2A5a";2007;4.0
868;"PM10";"AT";"2A5b";2007;1.0
869;"PM10";"AT";"2B10a";2007;0.0
870;"PM10";"AT";"2C1";2007;0.0
871;"PM10";"AT";"2C2";2007;0.0
872;"PM10";"AT";"2G";2007;0.0
873;"PM10";"AT";"2H2";2007;0.0
874;"PM10";"AT";"2I";2007;0.0
875;"PM10";"AT";"3Da1";2007;4.0
876;"PM10";"AT";"3Dd";2007;0.0
877;"PM10";"AT";"3F";2007;0.0
878;"PM10";"AT";"3I";2007;0.0
879;"PM10";"AT";"5A";2007;0.0
880;"PM10";"AT";"5C1bi";2007;0.0
881;"PM10";"AT";"5C1biii";2007;0.0
882;"PM10";"AT";"5C1bv";2007;0.0
883;"PM10";"AT";"1A1a";2008;1.0
884;"PM10";"AT";"1A1b";2008;0.0
885;"PM10";"AT";"1A1c";2008;0.0
886;"PM10";"AT";"1A2a";2008;0.0
887;"PM10";"AT";"1A2b";2008;0.0
888;"PM10";"AT";"1A2c";2008;0.0
889;"PM10";"AT";"1A2d";2008;0.0
890;"PM10";"AT";"1A2e";2008;0.0
891;"PM10";"AT";"1A2f";2008;0.0
892;"PM10";"AT";"1A2gvii";2008;1.0
893;"PM10";"AT";"1A2gviii";2008;1.0
895;"PM10";"AT";"1A3ai(i)";2008;0.0
896;"PM10";"AT";"1A3ai(ii)";2008;0.0
897;"PM10";"AT";"1A3aii(i)";2008;0.0
898;"PM10";"AT";"1A3aii(ii)";2008;0.0
899;"PM10";"AT";"1A3bi";2008;2.0
900;"PM10";"AT";"1A3bii";2008;0.0
901;"PM10";"AT";"1A3biii";2008;1.0
902;"PM10";"AT";"1A3bvii";2008;3.0
903;"PM10";"AT";"1A3c";2008;0.0
904;"PM10";"AT";"1A3di(ii)";2008;0.0
905;"PM10";"AT";"1A3dii";2008;0.0
906;"PM10";"AT";"1A3ei";2008;0.0
907;"PM10";"AT";"1A4ai";2008;0.0
908;"PM10";"AT";"1A4bi";2008;6.0
909;"PM10";"AT";"1A4bii";2008;0.0
910;"PM10";"AT";"1A4ci";2008;0.0
911;"PM10";"AT";"1A4cii";2008;1.0
912;"PM10";"AT";"1A5b";2008;0.0
913;"PM10";"AT";"1B1a";2008;0.0
914;"PM10";"AT";"2A1";2008;0.0
915;"PM10";"AT";"2A2";2008;0.0
916;"PM10";"AT";"2A5a";2008;5.0
917;"PM10";"AT";"2A5b";2008;1.0
918;"PM10";"AT";"2B10a";2008;0.0
919;"PM10";"AT";"2C1";2008;0.0
920;"PM10";"AT";"2C2";2008;0.0
921;"PM10";"AT";"2G";2008;0.0
922;"PM10";"AT";"2H2";2008;0.0
923;"PM10";"AT";"2I";2008;0.0
924;"PM10";"AT";"3Da1";2008;4.0
925;"PM10";"AT";"3Dd";2008;0.0
926;"PM10";"AT";"3F";2008;0.0
927;"PM10";"AT";"3I";2008;0.0
928;"PM10";"AT";"5A";2008;0.0
929;"PM10";"AT";"5C1bi";2008;0.0
930;"PM10";"AT";"5C1biii";2008;0.0
931;"PM10";"AT";"5C1bv";2008;0.0
932;"PM10";"AT";"1A1a";2009;1.0
933;"PM10";"AT";"1A1b";2009;0.0
934;"PM10";"AT";"1A1c";2009;0.0
935;"PM10";"AT";"1A2a";2009;0.0
936;"PM10";"AT";"1A2b";2009;0.0
937;"PM10";"AT";"1A2c";2009;0.0
938;"PM10";"AT";"1A2d";2009;0.0
939;"PM10";"AT";"1A2e";2009;0.0
940;"PM10";"AT";"1A2f";2009;0.0
941;"PM10";"AT";"1A2gvii";2009;1.0
942;"PM10";"AT";"1A2gviii";2009;1.0
944;"PM10";"AT";"1A3ai(i)";2009;0.0
945;"PM10";"AT";"1A3ai(ii)";2009;0.0
946;"PM10";"AT";"1A3aii(i)";2009;0.0
947;"PM10";"AT";"1A3aii(ii)";2009;0.0
948;"PM10";"AT";"1A3bi";2009;1.0
949;"PM10";"AT";"1A3bii";2009;0.0
950;"PM10";"AT";"1A3biii";2009;1.0
951;"PM10";"AT";"1A3bvii";2009;2.0
952;"PM10";"AT";"1A3c";2009;0.0
953;"PM10";"AT";"1A3di(ii)";2009;0.0
954;"PM10";"AT";"1A3dii";2009;0.0
955;"PM10";"AT";"1A3ei";2009;0.0
956;"PM10";"AT";"1A4ai";2009;0.0
957;"PM10";"AT";"1A4bi";2009;5.0
958;"PM10";"AT";"1A4bii";2009;0.0
959;"PM10";"AT";"1A4ci";2009;0.0
960;"PM10";"AT";"1A4cii";2009;1.0
961;"PM10";"AT";"1A5b";2009;0.0
962;"PM10";"AT";"1B1a";2009;0.0
963;"PM10";"AT";"2A1";2009;0.0
964;"PM10";"AT";"2A2";2009;0.0
965;"PM10";"AT";"2A5a";2009;4.0
966;"PM10";"AT";"2A5b";2009;1.0
967;"PM10";"AT";"2B10a";2009;0.0
968;"PM10";"AT";"2C1";2009;0.0
969;"PM10";"AT";"2C2";2009;0.0
970;"PM10";"AT";"2G";2009;0.0
971;"PM10";"AT";"2H2";2009;0.0
972;"PM10";"AT";"2I";2009;0.0
973;"PM10";"AT";"3Da1";2009;4.0
974;"PM10";"AT";"3Dd";2009;0.0
975;"PM10";"AT";"3F";2009;0.0
976;"PM10";"AT";"3I";2009;0.0
977;"PM10";"AT";"5A";2009;0.0
978;"PM10";"AT";"5C1bi";2009;0.0
979;"PM10";"AT";"5C1biii";2009;0.0
980;"PM10";"AT";"5C1bv";2009;0.0
981;"PM10";"AT";"1A1a";2010;1.0
982;"PM10";"AT";"1A1b";2010;0.0
983;"PM10";"AT";"1A1c";2010;0.0
984;"PM10";"AT";"1A2a";2010;0.0
985;"PM10";"AT";"1A2b";2010;0.0
986;"PM10";"AT";"1A2c";2010;0.0
987;"PM10";"AT";"1A2d";2010;0.0
988;"PM10";"AT";"1A2e";2010;0.0
989;"PM10";"AT";"1A2f";2010;0.0
990;"PM10";"AT";"1A2gvii";2010;1.0
991;"PM10";"AT";"1A2gviii";2010;1.0
993;"PM10";"AT";"1A3ai(i)";2010;0.0
994;"PM10";"AT";"1A3ai(ii)";2010;0.0
995;"PM10";"AT";"1A3aii(i)";2010;0.0
996;"PM10";"AT";"1A3aii(ii)";2010;0.0
997;"PM10";"AT";"1A3bi";2010;1.0
998;"PM10";"AT";"1A3bii";2010;0.0
999;"PM10";"AT";"1A3biii";2010;1.0
1000;"PM10";"AT";"1A3bvii";2010;3.0
1001;"PM10";"AT";"1A3c";2010;0.0
1002;"PM10";"AT";"1A3di(ii)";2010;0.0
1003;"PM10";"AT";"1A3dii";2010;0.0
1004;"PM10";"AT";"1A3ei";2010;0.0
1005;"PM10";"AT";"1A4ai";2010;0.0
1006;"PM10";"AT";"1A4bi";2010;6.0
1007;"PM10";"AT";"1A4bii";2010;0.0
1008;"PM10";"AT";"1A4ci";2010;0.0
1009;"PM10";"AT";"1A4cii";2010;1.0
1010;"PM10";"AT";"1A5b";2010;0.0
1011;"PM10";"AT";"1B1a";2010;0.0
1012;"PM10";"AT";"2A1";2010;0.0
1013;"PM10";"AT";"2A2";2010;0.0
1014;"PM10";"AT";"2A5a";2010;4.0
1015;"PM10";"AT";"2A5b";2010;1.0
1016;"PM10";"AT";"2B10a";2010;0.0
1017;"PM10";"AT";"2C1";2010;0.0
1018;"PM10";"AT";"2C2";2010;0.0
1019;"PM10";"AT";"2G";2010;0.0
1020;"PM10";"AT";"2H2";2010;0.0
1021;"PM10";"AT";"2I";2010;0.0
1022;"PM10";"AT";"3Da1";2010;4.0
1023;"PM10";"AT";"3Dd";2010;0.0
1024;"PM10";"AT";"3F";2010;0.0
1025;"PM10";"AT";"3I";2010;0.0
1026;"PM10";"AT";"5A";2010;0.0
1027;"PM10";"AT";"5C1bi";2010;0.0
1028;"PM10";"AT";"5C1biii";2010;0.0
1029;"PM10";"AT";"5C1bv";2010;0.0
1030;"PM10";"AT";"1A1a";2011;1.0
1031;"PM10";"AT";"1A1b";2011;0.0
1032;"PM10";"AT";"1A1c";2011;0.0
1033;"PM10";"AT";"1A2a";2011;0.0
1034;"PM10";"AT";"1A2b";2011;0.0
1035;"PM10";"AT";"1A2c";2011;0.0
1036;"PM10";"AT";"1A2d";2011;0.0
1037;"PM10";"AT";"1A2e";2011;0.0
1038;"PM10";"AT";"1A2f";2011;0.0
1039;"PM10";"AT";"1A2gvii";2011;1.0
1040;"PM10";"AT";"1A2gviii";2011;1.0
1042;"PM10";"AT";"1A3ai(i)";2011;0.0
1043;"PM10";"AT";"1A3ai(ii)";2011;0.0
1044;"PM10";"AT";"1A3aii(i)";2011;0.0
1045;"PM10";"AT";"1A3aii(ii)";2011;0.0
1046;"PM10";"AT";"1A3bi";2011;1.0
1047;"PM10";"AT";"1A3bii";2011;0.0
1048;"PM10";"AT";"1A3biii";2011;0.0
1049;"PM10";"AT";"1A3bvii";2011;3.0
1050;"PM10";"AT";"1A3c";2011;0.0
1051;"PM10";"AT";"1A3di(ii)";2011;0.0
1052;"PM10";"AT";"1A3dii";2011;0.0
1053;"PM10";"AT";"1A3ei";2011;0.0
1054;"PM10";"AT";"1A4ai";2011;0.0
1055;"PM10";"AT";"1A4bi";2011;5.0
1056;"PM10";"AT";"1A4bii";2011;0.0
1057;"PM10";"AT";"1A4ci";2011;0.0
1058;"PM10";"AT";"1A4cii";2011;1.0
1059;"PM10";"AT";"1A5b";2011;0.0
1060;"PM10";"AT";"1B1a";2011;0.0
1061;"PM10";"AT";"2A1";2011;0.0
1062;"PM10";"AT";"2A2";2011;0.0
1063;"PM10";"AT";"2A5a";2011;4.0
1064;"PM10";"AT";"2A5b";2011;1.0
1065;"PM10";"AT";"2B10a";2011;0.0
1066;"PM10";"AT";"2C1";2011;0.0
1067;"PM10";"AT";"2C2";2011;0.0
1068;"PM10";"AT";"2G";2011;0.0
1069;"PM10";"AT";"2H2";2011;0.0
1070;"PM10";"AT";"2I";2011;0.0
1071;"PM10";"AT";"3Da1";2011;4.0
1072;"PM10";"AT";"3Dd";2011;0.0
1073;"PM10";"AT";"3F";2011;0.0
1074;"PM10";"AT";"3I";2011;0.0
1075;"PM10";"AT";"5A";2011;0.0
1076;"PM10";"AT";"5C1bi";2011;0.0
1077;"PM10";"AT";"5C1biii";2011;0.0
1078;"PM10";"AT";"5C1bv";2011;0.0
1079;"PM10";"AT";"1A1a";2012;1.0
1080;"PM10";"AT";"1A1b";2012;0.0
1081;"PM10";"AT";"1A1c";2012;0.0
1082;"PM10";"AT";"1A2a";2012;0.0
1083;"PM10";"AT";"1A2b";2012;0.0
1084;"PM10";"AT";"1A2c";2012;0.0
1085;"PM10";"AT";"1A2d";2012;0.0
1086;"PM10";"AT";"1A2e";2012;0.0
1087;"PM10";"AT";"1A2f";2012;0.0
1088;"PM10";"AT";"1A2gvii";2012;1.0
1089;"PM10";"AT";"1A2gviii";2012;1.0
1091;"PM10";"AT";"1A3ai(i)";2012;0.0
1092;"PM10";"AT";"1A3ai(ii)";2012;0.0
1093;"PM10";"AT";"1A3aii(i)";2012;0.0
1094;"PM10";"AT";"1A3aii(ii)";2012;0.0
1095;"PM10";"AT";"1A3bi";2012;1.0
1096;"PM10";"AT";"1A3bii";2012;0.0
1097;"PM10";"AT";"1A3biii";2012;0.0
1098;"PM10";"AT";"1A3bvii";2012;3.0
1099;"PM10";"AT";"1A3c";2012;0.0
1100;"PM10";"AT";"1A3di(ii)";2012;0.0
1101;"PM10";"AT";"1A3dii";2012;0.0
1102;"PM10";"AT";"1A3ei";2012;0.0
1103;"PM10";"AT";"1A4ai";2012;0.0
1104;"PM10";"AT";"1A4bi";2012;6.0
1105;"PM10";"AT";"1A4bii";2012;0.0
1106;"PM10";"AT";"1A4ci";2012;0.0
1107;"PM10";"AT";"1A4cii";2012;1.0
1108;"PM10";"AT";"1A5b";2012;0.0
1109;"PM10";"AT";"1B1a";2012;0.0
1110;"PM10";"AT";"2A1";2012;0.0
1111;"PM10";"AT";"2A2";2012;0.0
1112;"PM10";"AT";"2A5a";2012;4.0
1113;"PM10";"AT";"2A5b";2012;1.0
1114;"PM10";"AT";"2B10a";2012;0.0
1115;"PM10";"AT";"2C1";2012;0.0
1116;"PM10";"AT";"2C2";2012;0.0
1117;"PM10";"AT";"2G";2012;0.0
1118;"PM10";"AT";"2H2";2012;0.0
1119;"PM10";"AT";"2I";2012;0.0
1120;"PM10";"AT";"3Da1";2012;4.0
1121;"PM10";"AT";"3Dd";2012;0.0
1122;"PM10";"AT";"3F";2012;0.0
1123;"PM10";"AT";"3I";2012;0.0
1124;"PM10";"AT";"5A";2012;0.0
1125;"PM10";"AT";"5C1bi";2012;0.0
1126;"PM10";"AT";"5C1biii";2012;0.0
1127;"PM10";"AT";"5C1bv";2012;0.0
1128;"PM10";"AT";"1A1a";2013;1.0
1129;"PM10";"AT";"1A1b";2013;0.0
1130;"PM10";"AT";"1A1c";2013;0.0
1131;"PM10";"AT";"1A2a";2013;0.0
1132;"PM10";"AT";"1A2b";2013;0.0
1133;"PM10";"AT";"1A2c";2013;0.0
1134;"PM10";"AT";"1A2d";2013;0.0
1135;"PM10";"AT";"1A2e";2013;0.0
1136;"PM10";"AT";"1A2f";2013;0.0
1137;"PM10";"AT";"1A2gvii";2013;1.0
1138;"PM10";"AT";"1A2gviii";2013;1.0
1140;"PM10";"AT";"1A3ai(i)";2013;0.0
1141;"PM10";"AT";"1A3ai(ii)";2013;0.0
1142;"PM10";"AT";"1A3aii(i)";2013;0.0
1143;"PM10";"AT";"1A3aii(ii)";2013;0.0
1144;"PM10";"AT";"1A3bi";2013;1.0
1145;"PM10";"AT";"1A3bii";2013;0.0
1146;"PM10";"AT";"1A3biii";2013;0.0
1147;"PM10";"AT";"1A3bvii";2013;3.0
1148;"PM10";"AT";"1A3c";2013;0.0
1149;"PM10";"AT";"1A3di(ii)";2013;0.0
1150;"PM10";"AT";"1A3dii";2013;0.0
1151;"PM10";"AT";"1A3ei";2013;0.0
1152;"PM10";"AT";"1A4ai";2013;0.0
1153;"PM10";"AT";"1A4bi";2013;6.0
1154;"PM10";"AT";"1A4bii";2013;0.0
