countryID,countryName,pollutantID,year,population,concentration,e11A,e11B,e11C,e11A1a,e1A1b,e1A1c,e1A2a,e1A2b,e1A2c,e1A2d,e1A2e,e1A2f,e1A2gvii,e1A2gviii,e1A3ai_i,e1A3ai_ii,e1A3aii_i,e1A3aii_ii,e1A3bi,e1A3bii,e1A3biii,e1A3biv,e1A3bv,e1A3bvi,e1A3bvii,e1A3c,e1A3di_i,e1A3di_ii,e1A3dii,e1A3ei,e1A3eii,e1A4ai,e1A4aii,e1A4bi,e1A4bii,e1A4ci,e1A4cii,e1A4ciii,e1A5a,e1A5b,e1A5c,e1B1a,e1B1b,e1B1c,e1B2ai,e1B2aiv,e1B2av,e1B2b,e1B2c,e1B2d,e2A1,e2A2,32A3,e2A5a,e2A5b,e2A5c,e2A6,e2B1,e2B2,e2B3,e2B5,e2B6,e2B7,e2B10a,e2B10b,e2C1,e2C2,e2C3,e2C4,e2C5,e2C6,e2C7a,e2C7b,e2C7c,e2C7d,e2D3a,e2D3b,e2D3c,e2D3d,e2D3e,e2D3f,e2D3g,e2D3h,e2D3i,e2G,e2H1,e2H2,e2H3,e2I,e2K,e2L,e3B1a,e3B1b,e3B2,e3B3,e3B4a,e3B4d,e3B4e,e3B4f,e3B4gi,e3B4gii,e3B4giii,e3B4giv,e3B4h,e3Da1,e3Da2a,e3Da2b,e3Da2c,e3Da3,e3Da4,e3Db,e3Dc,e3Dd,e3De,e3Df,e3F,e3I,e5A,e5B1,e5B2,e5C1a,e5C1bi,e5C1bii,e5C1biii,e5C1biv,e5C1bv,e5C1bvi,e5C2,e5D1,e5D2,e5D3,e5E,e6A,e6B
AT,Austria,NO2,1996,8054802,34.463611,NULL,NULL,NULL,6.86491388,3.47900000,0.70588003,4.75103306,0.18177970,1.17305357,5.49738075,0.93011728,8.71907713,5.74769797,3.50163093,0.67490000,3.98716138,0.05336150,0.14963000,43.60980632,7.09781881,80.11908607,0.22954066,NULL,NULL,NULL,1.42074524,NULL,0.64695116,0.09269956,0.63225000,NULL,3.67405712,NULL,13.18895113,0.88584873,0.80537991,9.71669609,NULL,NULL,0.08271073,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.28480000,0.35910000,NULL,NULL,NULL,NULL,0.04710000,NULL,0.12956424,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.01572258,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.58757690,NULL,NULL,NULL,NULL,NULL,0.10314012,0.20337095,0.00291993,0.09665621,NULL,0.00041761,0.01471027,NULL,0.03398060,0.00740310,0.00492615,0.00046851,0.00031837,1.24840714,4.70919187,0.05504376,0.04148845,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.02560765,NULL,NULL,NULL,NULL,NULL,0.02176200,NULL,0.02170000,NULL,0.00290844,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
AT,Austria,NO2,1997,8067812,34.413824,NULL,NULL,NULL,7.70323896,3.47100000,0.75050100,4.89616507,0.24139529,1.31739399,6.56266768,1.08395959,8.77957878,5.57253002,3.68140445,0.71790000,4.12891628,0.06069124,0.16607000,41.77628382,7.21203344,67.40216016,0.24880037,NULL,NULL,NULL,1.43165689,NULL,0.65444042,0.08613636,0.62970000,NULL,2.95655993,NULL,13.52766469,0.89465647,0.88840582,10.24252866,NULL,NULL,0.08057905,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.29210000,0.34320000,NULL,NULL,NULL,NULL,0.04880000,NULL,0.13174864,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.01728663,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.66567600,NULL,NULL,NULL,NULL,NULL,0.10651976,0.18766063,0.00294136,0.09370576,NULL,0.00044727,0.01489828,NULL,0.03631309,0.00928510,0.00531308,0.00045117,0.00043120,1.26713571,4.68762916,0.05504376,0.05324030,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.02823206,NULL,NULL,NULL,NULL,NULL,0.02256800,NULL,0.02170000,NULL,0.00285955,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
AT,Austria,NO2,1998,8075425,34.253143,NULL,NULL,NULL,6.52116727,3.36200000,0.95330024,4.85369580,0.21839255,1.17591597,5.82198202,0.95171963,8.06309868,6.68929218,3.40890800,0.76090000,4.25139641,0.06777121,0.18250000,43.85245044,7.35063928,79.32714728,0.27477113,NULL,NULL,NULL,1.42344952,NULL,0.72299219,0.08888568,0.95160000,NULL,2.74089584,NULL,13.50918347,0.90463991,0.91020611,10.07482412,NULL,NULL,0.08942979,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.25060000,0.36310000,NULL,NULL,NULL,NULL,0.04720000,NULL,0.12567329,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.01895714,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.65535138,NULL,NULL,NULL,NULL,NULL,0.10775312,0.18201332,0.00276623,0.09337606,NULL,0.00041587,0.01513470,NULL,0.03309012,0.00973082,0.00494701,0.00046725,0.00038613,1.27797857,4.69256600,0.05538333,0.06309758,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.02750205,NULL,NULL,NULL,NULL,NULL,0.02337400,NULL,0.02170000,NULL,0.00282020,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
AT,Austria,NO2,1999,7992323,32.592059,NULL,NULL,NULL,6.51488320,3.24700000,1.08735950,4.69154870,0.20021851,1.64985880,5.59041598,0.79764023,7.47312443,6.46930804,3.24689621,0.78915000,4.13488196,0.06905085,0.19080000,40.93147092,7.49148851,73.61963542,0.30108046,NULL,NULL,NULL,1.48437012,NULL,0.73287107,0.06950919,1.17538866,NULL,3.55219376,NULL,13.68036272,0.91903487,0.94404561,10.18796251,NULL,NULL,0.08877037,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.23210000,0.37020000,NULL,NULL,NULL,NULL,0.06330000,NULL,0.10404406,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.01941087,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.65535138,NULL,NULL,NULL,NULL,NULL,0.10319661,0.18451779,0.00270079,0.08089853,NULL,0.00044461,0.01638389,NULL,0.03121717,0.01075095,0.00449118,0.00043905,0.00029966,1.21735714,4.58735861,0.05538333,0.08701223,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.02866869,NULL,NULL,NULL,NULL,NULL,0.02418000,NULL,0.02170000,NULL,0.00281520,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
AT,Austria,NO2,2000,8011566,32.691143,NULL,NULL,NULL,6.98825217,3.07000000,0.90199083,4.65970912,0.20046714,1.53527460,5.06803900,0.86757684,7.64558484,7.63281101,3.02746339,0.79370525,6.25384365,0.06892591,0.19051514,40.35223728,7.60499694,80.75918612,0.31820324,NULL,NULL,NULL,1.49705505,NULL,0.82355682,0.05946432,0.91501383,NULL,2.95873262,NULL,12.88536270,0.93773023,0.87788070,9.88913155,NULL,NULL,0.08800110,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.20650000,0.40650000,NULL,NULL,NULL,NULL,0.07140000,NULL,0.09502856,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.02237697,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.74275912,NULL,NULL,NULL,NULL,NULL,0.09182551,0.19890051,0.00260082,0.07524376,NULL,0.00043014,0.01666038,NULL,0.03015675,0.00693301,0.00451200,0.00046309,0.00030369,1.18827857,4.52045549,0.05538333,0.10065842,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.02404301,NULL,NULL,NULL,NULL,NULL,0.02418000,NULL,0.02170000,NULL,0.00276420,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
AT,Austria,NO2,2001,8032875,32.692857,NULL,NULL,NULL,8.31487742,3.30400000,0.90456885,4.37308594,0.19089908,1.35986964,5.52228696,0.87190686,7.54425216,7.20691781,2.89959521,0.74748361,6.13967874,0.05869617,0.18332082,42.13543069,7.61217888,85.93382865,0.33417930,NULL,NULL,NULL,1.45847341,NULL,0.86888041,0.06271291,1.34523742,NULL,3.61285931,NULL,13.35948660,0.95585176,0.93414210,10.20684656,NULL,NULL,0.08913115,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.20370000,0.37900000,NULL,NULL,NULL,NULL,0.07450000,NULL,0.07483838,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.01806280,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.82208428,NULL,NULL,NULL,NULL,NULL,0.08842147,0.19773357,0.00245691,0.07431828,NULL,0.00045580,0.01693688,NULL,0.03208107,0.00756081,0.00419545,0.00045688,0.00030772,1.17645000,4.51160332,0.05330743,0.11512208,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.02818184,NULL,NULL,NULL,NULL,NULL,0.02418000,NULL,0.02170000,NULL,0.00269161,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
AT,Austria,NO2,2002,8083797,33.483889,NULL,NULL,NULL,7.93067472,3.44000000,0.93738427,4.66509299,0.21238098,1.35976972,4.64410215,1.05271581,8.42113514,6.96892456,2.78718843,0.94125558,5.48730191,0.06351322,0.18433865,47.38104269,7.50164641,88.42487020,0.35102579,NULL,NULL,NULL,1.59207052,NULL,0.97292578,0.06722086,0.75003062,NULL,3.38872137,NULL,12.33327469,0.96008874,0.85242868,10.04273521,NULL,NULL,0.08953864,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.22480000,0.36580000,NULL,NULL,NULL,NULL,0.07400000,NULL,0.07254048,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.01853087,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.87835535,NULL,NULL,NULL,NULL,NULL,0.08708919,0.19203156,0.00233346,0.06871439,NULL,0.00044346,0.01721337,NULL,0.03208107,0.00756081,0.00419545,0.00045688,0.00031176,1.20602143,4.42999671,0.04621511,0.12805211,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.02622759,NULL,NULL,NULL,NULL,NULL,0.02418000,NULL,0.02170000,NULL,0.00274080,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
AT,Austria,NO2,2003,NULL,36.992647,NULL,NULL,NULL,9.65707204,3.34400000,1.59288345,4.66362490,0.20422758,1.51091767,4.90958597,0.90632991,8.77797391,7.10021747,3.10018026,0.98789355,5.02678866,0.06269282,0.18248385,51.00527607,7.46243919,91.35141066,0.36591660,NULL,NULL,NULL,1.58922041,NULL,0.77507916,0.07059753,1.00511867,NULL,3.77245336,NULL,12.30894917,0.95136077,0.91612830,9.43757816,NULL,NULL,0.08928442,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.22670000,0.38290000,NULL,NULL,NULL,NULL,0.07730000,NULL,0.07425851,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.01968128,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.55931559,NULL,NULL,NULL,NULL,NULL,0.08249143,0.19366554,0.00249546,0.06460165,NULL,0.00041865,0.01748986,NULL,0.03001787,0.00893739,0.00421721,0.00047041,0.00031579,1.09414286,4.40162641,0.05021416,0.13972770,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.02428381,NULL,NULL,NULL,NULL,NULL,0.02418000,NULL,0.02170000,NULL,0.00414540,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
AT,Austria,NO2,2004,8140122,34.041429,NULL,NULL,NULL,9.72457751,3.43700000,2.06315245,4.40309770,0.20176547,1.48360588,4.77531709,0.88014252,9.13171935,7.10797727,3.12076877,1.19094355,5.90101275,0.06755832,0.19123855,51.59596467,7.43533835,88.71660222,0.37565892,NULL,NULL,NULL,1.57463297,NULL,0.97315091,0.07071601,1.00625161,NULL,3.40660073,NULL,11.80278589,0.93216957,0.94015438,9.48880094,NULL,NULL,0.08855062,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.23110000,0.28190000,NULL,NULL,NULL,NULL,0.04670000,NULL,0.08086688,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.02085161,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.61402973,NULL,NULL,NULL,NULL,NULL,0.07954533,0.19684282,0.00250825,0.05819605,NULL,0.00042568,0.01733390,NULL,0.03036993,0.00916273,0.00428921,0.00046333,0.00032278,0.96205714,4.37080352,0.04530771,0.14982549,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.04265508,NULL,NULL,NULL,NULL,NULL,0.02418000,NULL,0.02170000,NULL,0.00555000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
AT,Austria,NO2,2005,8201359,36.315588,NULL,NULL,NULL,10.47573078,3.05100000,1.52151404,5.08423947,0.19601072,1.49930327,5.60701133,0.92640726,8.14526860,8.49412405,3.84983583,1.02822448,6.78798246,0.06498672,0.19946168,50.85550419,7.58448553,87.99676934,0.38682421,NULL,NULL,NULL,1.80835701,NULL,0.96170967,0.06201416,0.97939809,NULL,2.87332708,NULL,11.83552702,0.90358555,0.93511217,9.80707313,NULL,NULL,0.08742954,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.24397000,0.23923800,NULL,NULL,NULL,NULL,0.08940000,NULL,0.08183607,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.02015268,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.07366769,NULL,NULL,NULL,NULL,NULL,0.07902247,0.19355613,0.00249725,0.05641943,NULL,0.00042243,0.01717795,NULL,0.03072200,0.00938806,0.00436122,0.00045625,0.00032978,0.98817857,4.34317118,0.04554350,0.15780406,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.02275751,NULL,NULL,NULL,NULL,NULL,0.02418000,NULL,0.02170000,NULL,0.00594000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
AT,Austria,NO2,2006,8254298,37.868485,NULL,NULL,NULL,10.44243584,3.38900000,1.28803137,5.20747081,0.19744198,1.31801106,5.17510842,0.91293035,8.39270692,9.21704284,4.17841548,0.99456996,7.33030374,0.07597908,0.20812460,48.36566752,7.79811807,75.29656830,0.39758858,NULL,NULL,NULL,1.79984777,NULL,0.83446308,0.06535337,1.27624437,NULL,3.21242036,NULL,11.09008957,0.87404196,0.87887480,9.55773263,NULL,NULL,0.08627313,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.21510000,0.16600000,NULL,NULL,NULL,NULL,0.07040000,NULL,0.08522283,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.02072463,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.25963852,NULL,NULL,NULL,NULL,NULL,0.07798800,0.19412713,0.00239488,0.05268590,NULL,0.00040716,0.01702199,NULL,0.03107407,0.00961340,0.00443322,0.00044917,0.00033677,1.00247143,4.33339095,0.05044793,0.16524654,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.02029637,NULL,NULL,NULL,NULL,NULL,0.02015000,NULL,0.01750000,NULL,0.00594000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
AT,Austria,NO2,2007,8282984,34.845294,NULL,NULL,NULL,12.34533309,3.05100000,1.29679238,5.08081490,0.21961175,1.30805717,5.15643882,0.86759169,8.42199286,9.03411806,4.80081410,1.09182817,7.78112290,0.07650607,0.21185510,46.54965213,7.85154300,68.82013109,0.40965731,NULL,NULL,NULL,1.74405220,NULL,0.88584145,0.06455944,0.59651900,NULL,2.47347959,NULL,10.33339806,0.83728006,0.89914100,9.28778346,NULL,NULL,0.08491493,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.17700000,0.13500000,NULL,NULL,NULL,NULL,0.02570000,NULL,0.09309140,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.02133950,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.25963852,NULL,NULL,NULL,NULL,NULL,0.07755608,0.19519084,0.00269352,0.05136333,NULL,0.00046373,0.01686603,NULL,0.03142613,0.00983873,0.00450522,0.00044209,0.00034376,1.02021429,4.38601022,0.05217060,0.18224200,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.02122966,NULL,NULL,NULL,NULL,NULL,0.01612000,NULL,0.01400000,NULL,0.00594000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
AT,Austria,NO2,2008,8318592,34.172727,NULL,NULL,NULL,12.57693871,1.20300000,1.17432441,5.05482699,0.22028693,1.52389490,5.05977851,0.83716658,7.77467522,9.13965654,4.71717136,1.10681831,7.71118383,0.08440363,0.18597715,41.99997197,7.50000825,58.67493848,0.42193958,NULL,NULL,NULL,1.69638040,NULL,0.78260216,0.06341291,1.01592400,NULL,2.63090419,NULL,10.52002550,0.79438153,0.93384792,9.02817584,NULL,NULL,0.08368086,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.22400000,0.11300000,NULL,NULL,NULL,NULL,0.08160000,NULL,0.09425501,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.02165148,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.37587800,NULL,NULL,NULL,NULL,NULL,0.07840336,0.19430306,0.00255439,0.04481989,NULL,0.00047909,0.01671007,NULL,0.03177820,0.01006407,0.00457723,0.00043501,0.00035076,1.17152143,4.34338500,0.05029190,0.21287894,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.02102454,NULL,NULL,NULL,NULL,NULL,0.01209000,NULL,0.01050000,NULL,0.00594000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
AT,Austria,NO2,2009,8355260,33.003235,NULL,NULL,NULL,11.02829259,1.04600000,1.35324418,4.00492190,0.20703388,1.65120357,5.15874841,0.85760740,6.44022596,8.44243267,5.19768860,1.02827043,6.68658212,0.08064938,0.17719964,39.28311981,7.16996642,52.49060701,0.43384907,NULL,NULL,NULL,1.62684061,NULL,0.64380312,0.06248189,0.84959300,NULL,2.08580589,NULL,9.57898499,0.74992145,0.92280338,7.97524633,NULL,NULL,0.08279531,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.12890000,0.09660000,NULL,NULL,NULL,NULL,0.07040000,NULL,0.07027683,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.01668553,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.15419658,NULL,NULL,NULL,NULL,NULL,0.07880940,0.19814176,0.00264277,0.04538298,NULL,0.00052277,0.01655411,NULL,0.03213027,0.01028940,0.00464923,0.00042793,0.00035775,1.08773571,4.40578409,0.05118634,0.25018826,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.01902717,NULL,NULL,NULL,NULL,NULL,0.00806000,NULL,0.00700000,NULL,0.00594000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
AT,Austria,NO2,2010,NULL,34.293529,NULL,NULL,NULL,12.41883745,1.05000000,1.21929361,4.48942734,0.19750896,1.76666927,5.32611767,0.85555715,6.35119832,7.86871704,5.54878181,1.06469096,7.43086791,0.07388549,0.16495105,36.39167703,7.02422666,54.19321363,0.44507000,NULL,NULL,NULL,1.50870328,NULL,0.74865503,0.06155043,0.64857800,NULL,2.14894320,NULL,10.57659854,0.70247476,1.02007820,7.44184008,NULL,NULL,0.08228098,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.19770000,0.14400000,NULL,NULL,NULL,NULL,0.08140000,NULL,0.07884225,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.02195600,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.28720730,NULL,NULL,NULL,NULL,NULL,0.07877376,0.19688431,0.00274785,0.04485043,NULL,0.00055022,0.01639815,NULL,0.03248233,0.01051474,0.00472123,0.00042085,0.00036474,0.87200721,4.39581222,0.05683635,0.23336183,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.01783941,NULL,NULL,NULL,NULL,NULL,0.00403000,NULL,0.00350000,NULL,0.00594000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
AT,Austria,NO2,2011,NULL,33.650556,NULL,NULL,NULL,11.74897943,0.90000000,1.36934628,4.36964324,0.20809873,1.89162279,5.08731003,0.85873081,6.45269407,7.64584603,5.69969182,1.21543364,7.83081688,0.06795329,0.14558431,34.70443618,6.90437688,48.25565807,0.45698348,NULL,NULL,NULL,1.23916412,NULL,0.64858573,0.06066289,0.85640500,NULL,1.64017997,NULL,9.56131936,0.65553416,1.00673980,7.73526808,NULL,NULL,0.08205646,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.18470000,0.12090000,NULL,NULL,NULL,NULL,0.07650000,NULL,0.08393938,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.02424164,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.33588184,NULL,NULL,NULL,NULL,NULL,0.07798386,0.19254133,0.00276907,0.04333860,NULL,0.00055474,0.01628098,NULL,0.03391767,0.01062931,0.00468209,0.00039810,0.00035001,1.02208714,4.33533233,0.05612145,0.21974446,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.01209291,NULL,NULL,NULL,NULL,NULL,0.00403000,NULL,0.00350000,NULL,0.00594000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
AT,Austria,NO2,2012,NULL,31.733611,NULL,NULL,NULL,12.26876942,0.93400000,1.25245553,4.38851031,0.20430032,1.70168252,5.04942497,0.94357109,6.02572929,7.47429785,5.58100615,1.17213667,7.54006975,0.06265158,0.13832348,33.67635342,6.75240567,44.65294319,0.46837793,NULL,NULL,NULL,1.23628002,NULL,0.65795709,0.05961824,0.52041900,NULL,1.32879156,NULL,9.89771328,0.60904231,1.05261109,7.09250706,NULL,NULL,0.08198926,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.20610000,0.12020000,NULL,NULL,NULL,NULL,0.08860000,NULL,0.08099700,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.02324569,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.10724157,NULL,NULL,NULL,NULL,NULL,0.07738884,0.18979052,0.00279561,0.04244580,NULL,0.00056129,0.01616381,NULL,0.03535301,0.01074388,0.00464295,0.00037536,0.00033529,1.05704057,4.30741561,0.05316263,0.22225886,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.00713910,NULL,NULL,NULL,NULL,NULL,0.00403000,NULL,0.00350000,NULL,0.00594000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
AT,Austria,NO2,2013,8451860,30.661667,NULL,NULL,NULL,11.19473389,0.92200000,0.67326118,3.95011558,0.22978852,1.87535925,4.69651401,0.85582620,6.30355606,7.12666074,6.16800427,1.17726441,7.32601011,0.06085631,0.13663250,32.73273103,6.59708760,46.53910219,0.47565354,NULL,NULL,NULL,1.07844159,NULL,0.69589987,0.05860348,0.73657700,NULL,1.37500290,NULL,10.65995025,0.56622656,1.05190413,6.76225175,NULL,NULL,0.08213030,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.16940000,0.09300000,NULL,NULL,NULL,NULL,0.05890000,NULL,0.08154347,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.02350862,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.02018709,NULL,NULL,NULL,NULL,NULL,0.07830429,0.18861950,0.00274037,0.04132648,NULL,0.00055252,0.01604664,NULL,0.03678835,0.01085845,0.00460381,0.00035261,0.00032056,1.03364957,4.30667740,0.04899082,0.22393859,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.00608146,NULL,NULL,NULL,NULL,NULL,0.00403000,NULL,0.00350000,NULL,0.00594000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
AT,Austria,O3,1986,NULL,117.440000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
AT,Austria,O3,1987,NULL,115.550000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
